gene_name,start,end,seqname,region
LHX1,36936785,36944612,chr17,chr_17_loc_36750000
C17orf78,37375985,37392708,chr17,chr_17_loc_37250000
TADA2A,37406886,37479725,chr17,chr_17_loc_37250000
SYNRG,37514807,37609472,chr17,chr_17_loc_37500000
DDX52,37609739,37643446,chr17,chr_17_loc_37500000
HNF1B,37686431,37745059,chr17,chr_17_loc_37500000
TBC1D3K,37924415,37935371,chr17,chr_17_loc_37750000
TBC1D3L,37978155,37989060,chr17,chr_17_loc_37750000
TBC1D3D,38003976,38014908,chr17,chr_17_loc_38000000
TBC1D3C,38057693,38068634,chr17,chr_17_loc_38000000
TBC1D3E,38127951,38138868,chr17,chr_17_loc_38000000
TBC1D3,38181659,38192555,chr17,chr_17_loc_38000000
MRPL45,38297023,38323217,chr17,chr_17_loc_38250000
GPR179,38324571,38343956,chr17,chr_17_loc_38250000
SOCS7,38351844,38405593,chr17,chr_17_loc_38250000
SRCIN1,38530031,38605952,chr17,chr_17_loc_38500000
EPOP,38671703,38674957,chr17,chr_17_loc_38500000
MLLT6,38705273,38729795,chr17,chr_17_loc_38500000
CISD3,38730341,38735605,chr17,chr_17_loc_38500000
PCGF2,38733898,38749817,chr17,chr_17_loc_38500000
PSMB3,38752741,38764225,chr17,chr_17_loc_38750000
PIP4K2B,38765691,38800126,chr17,chr_17_loc_38750000
CWC25,38800441,38825355,chr17,chr_17_loc_38750000
C17orf98,38835086,38841438,chr17,chr_17_loc_38750000
RPL23,38847860,38853764,chr17,chr_17_loc_38750000
LASP1,38869859,38921770,chr17,chr_17_loc_38750000
LASP1NB,38925168,38929384,chr17,chr_17_loc_38750000
FBXO47,38936432,38967403,chr17,chr_17_loc_38750000
PLXDC1,39063313,39154394,chr17,chr_17_loc_39000000
ARL5C,39156894,39167484,chr17,chr_17_loc_39000000
CACNB1,39173453,39197702,chr17,chr_17_loc_39000000
RPL19,39200283,39204840,chr17,chr_17_loc_39000000
STAC2,39210541,39225945,chr17,chr_17_loc_39000000
FBXL20,39252663,39402523,chr17,chr_17_loc_39250000
MED1,39404285,39451272,chr17,chr_17_loc_39250000
NEUROD2,39603536,39609777,chr17,chr_17_loc_39500000
PPP1R1B,39626740,39636626,chr17,chr_17_loc_39500000
STARD3,39637090,39664201,chr17,chr_17_loc_39500000
TCAP,39665349,39666554,chr17,chr_17_loc_39500000
PNMT,39667981,39670475,chr17,chr_17_loc_39500000
PGAP3,39671122,39696797,chr17,chr_17_loc_39500000
ERBB2,39687914,39730426,chr17,chr_17_loc_39500000
MIEN1,39728496,39730532,chr17,chr_17_loc_39500000
GRB7,39737927,39747291,chr17,chr_17_loc_39500000
IKZF3,39757718,39864312,chr17,chr_17_loc_39750000
ZPBP2,39868202,39877896,chr17,chr_17_loc_39750000
GSDMB,39904595,39919854,chr17,chr_17_loc_39750000
ORMDL3,39921041,39927601,chr17,chr_17_loc_39750000
LRRC3C,39927732,39944999,chr17,chr_17_loc_39750000
GSDMA,39953263,39977768,chr17,chr_17_loc_39750000
PSMD3,39980807,39997959,chr17,chr_17_loc_39750000
CSF3,40015361,40017813,chr17,chr_17_loc_40000000
MED24,40019097,40061215,chr17,chr_17_loc_40000000
THRA,40058290,40093867,chr17,chr_17_loc_40000000
NR1D1,40092793,40100589,chr17,chr_17_loc_40000000
MSL1,40121971,40136917,chr17,chr_17_loc_40000000
CASC3,40140318,40172171,chr17,chr_17_loc_40000000
RAPGEFL1,40177010,40195656,chr17,chr_17_loc_40000000
CDC6,40287879,40304657,chr17,chr_17_loc_40250000
RARA,40309180,40357643,chr17,chr_17_loc_40250000
GJD3,40360652,40364737,chr17,chr_17_loc_40250000
TOP2A,40388525,40417896,chr17,chr_17_loc_40250000
IGFBP4,40443450,40457725,chr17,chr_17_loc_40250000
CCR7,40553769,40565472,chr17,chr_17_loc_40500000
SMARCE1,40624962,40648654,chr17,chr_17_loc_40500000
ENSG00000264058,40627356,40665141,chr17,chr_17_loc_40500000
KRT222,40654665,40665181,chr17,chr_17_loc_40500000
KRT24,40697991,40703752,chr17,chr_17_loc_40500000
KRT26,40766238,40772201,chr17,chr_17_loc_40750000
KRT27,40776808,40782550,chr17,chr_17_loc_40750000
KRT28,40792196,40799959,chr17,chr_17_loc_40750000
KRT10,40818117,40822614,chr17,chr_17_loc_40750000
KRT12,40861303,40867223,chr17,chr_17_loc_40750000
KRT20,40875889,40885242,chr17,chr_17_loc_40750000
KRT23,40922700,40937646,chr17,chr_17_loc_40750000
KRT39,40958417,40966948,chr17,chr_17_loc_40750000
KRT40,40977715,40987135,chr17,chr_17_loc_40750000
KRTAP3-3,40993430,40994164,chr17,chr_17_loc_40750000
KRTAP3-2,40999193,40999906,chr17,chr_17_loc_40750000
KRTAP3-1,41008521,41019324,chr17,chr_17_loc_41000000
KRTAP1-5,41026026,41027208,chr17,chr_17_loc_41000000
KRTAP1-4,41029351,41030195,chr17,chr_17_loc_41000000
KRTAP1-3,41033884,41034874,chr17,chr_17_loc_41000000
KRTAP1-1,41040541,41041450,chr17,chr_17_loc_41000000
KRTAP2-1,41046541,41047316,chr17,chr_17_loc_41000000
KRTAP2-2,41054498,41055230,chr17,chr_17_loc_41000000
KRTAP2-3,41059240,41060114,chr17,chr_17_loc_41000000
KRTAP2-4,41065116,41065879,chr17,chr_17_loc_41000000
KRTAP4-7,41084150,41085144,chr17,chr_17_loc_41000000
KRTAP4-8,41096981,41098142,chr17,chr_17_loc_41000000
KRTAP4-16,41101502,41102209,chr17,chr_17_loc_41000000
KRTAP4-9,41105389,41106488,chr17,chr_17_loc_41000000
KRTAP4-11,41117181,41118373,chr17,chr_17_loc_41000000
KRTAP4-12,41123091,41124182,chr17,chr_17_loc_41000000
KRTAP4-6,41139433,41140544,chr17,chr_17_loc_41000000
KRTAP4-5,41148924,41149825,chr17,chr_17_loc_41000000
KRTAP4-4,41159649,41160748,chr17,chr_17_loc_41000000
KRTAP4-3,41167231,41168221,chr17,chr_17_loc_41000000
KRTAP4-2,41177446,41178221,chr17,chr_17_loc_41000000
KRTAP4-1,41184100,41184911,chr17,chr_17_loc_41000000
KRTAP9-1,41189887,41190639,chr17,chr_17_loc_41000000
KRTAP9-2,41226648,41227652,chr17,chr_17_loc_41000000
KRTAP9-3,41232449,41233454,chr17,chr_17_loc_41000000
KRTAP9-8,41237999,41239004,chr17,chr_17_loc_41000000
KRTAP9-9,41255384,41256364,chr17,chr_17_loc_41250000
KRTAP9-6,41265378,41265860,chr17,chr_17_loc_41250000
KRTAP9-7,41275698,41276207,chr17,chr_17_loc_41250000
KRTAP29-1,41301826,41302851,chr17,chr_17_loc_41250000
KRTAP16-1,41307700,41309309,chr17,chr_17_loc_41250000
KRTAP17-1,41314912,41315710,chr17,chr_17_loc_41250000
KRT33A,41346092,41350828,chr17,chr_17_loc_41250000
KRT33B,41363498,41369813,chr17,chr_17_loc_41250000
KRT34,41377669,41382306,chr17,chr_17_loc_41250000
KRT31,41393721,41397608,chr17,chr_17_loc_41250000
KRT37,41420547,41424585,chr17,chr_17_loc_41250000
KRT38,41436154,41440983,chr17,chr_17_loc_41250000
KRT32,41459513,41467386,chr17,chr_17_loc_41250000
KRT35,41476710,41481151,chr17,chr_17_loc_41250000
KRT36,41486136,41492546,chr17,chr_17_loc_41250000
KRT13,41500981,41505705,chr17,chr_17_loc_41500000
KRT15,41513745,41522529,chr17,chr_17_loc_41500000
KRT19,41523617,41528308,chr17,chr_17_loc_41500000
KRT9,41565836,41572059,chr17,chr_17_loc_41500000
KRT14,41582279,41586895,chr17,chr_17_loc_41500000
KRT16,41609778,41615899,chr17,chr_17_loc_41500000
KRT17,41619442,41624842,chr17,chr_17_loc_41500000
EIF1,41688885,41692668,chr17,chr_17_loc_41500000
GAST,41712331,41715969,chr17,chr_17_loc_41500000
HAP1,41717742,41734644,chr17,chr_17_loc_41500000
JUP,41754604,41786931,chr17,chr_17_loc_41750000
P3H4,41801947,41812604,chr17,chr_17_loc_41750000
FKBP10,41812680,41823213,chr17,chr_17_loc_41750000
NT5C3B,41825057,41836260,chr17,chr_17_loc_41750000
KLHL10,41835685,41848384,chr17,chr_17_loc_41750000
KLHL11,41848518,41865423,chr17,chr_17_loc_41750000
ACLY,41866917,41930542,chr17,chr_17_loc_41750000
ODAD4,41930617,41966503,chr17,chr_17_loc_41750000
CNP,41966763,41977740,chr17,chr_17_loc_41750000
NKIRAS2,42011382,42025644,chr17,chr_17_loc_42000000
ZNF385C,42025576,42098479,chr17,chr_17_loc_42000000
C17orf113,42038232,42050601,chr17,chr_17_loc_42000000
DHX58,42101404,42112714,chr17,chr_17_loc_42000000
KAT2A,42113111,42121367,chr17,chr_17_loc_42000000
ENSG00000267261,42119674,42154916,chr17,chr_17_loc_42000000
HSPB9,42122804,42123352,chr17,chr_17_loc_42000000
RAB5C,42124978,42155044,chr17,chr_17_loc_42000000
KCNH4,42156891,42181142,chr17,chr_17_loc_42000000
HCRT,42184060,42185452,chr17,chr_17_loc_42000000
GHDC,42188799,42194513,chr17,chr_17_loc_42000000
STAT5A,42287547,42311943,chr17,chr_17_loc_42250000
STAT3,42313324,42388540,chr17,chr_17_loc_42250000
CAVIN1,42402449,42423256,chr17,chr_17_loc_42250000
NAGLU,42536241,42544449,chr17,chr_17_loc_42500000
HSD17B1,42552922,42555214,chr17,chr_17_loc_42500000
COASY,42561467,42566277,chr17,chr_17_loc_42500000
MLX,42567072,42573239,chr17,chr_17_loc_42500000
PSMC3IP,42572310,42577831,chr17,chr_17_loc_42500000
RETREG3,42579513,42610623,chr17,chr_17_loc_42500000
TUBG1,42609641,42615238,chr17,chr_17_loc_42500000
TUBG2,42659284,42667006,chr17,chr_17_loc_42500000
PLEKHH3,42667914,42676994,chr17,chr_17_loc_42500000
CCR10,42678889,42683917,chr17,chr_17_loc_42500000
CNTNAP1,42682531,42699993,chr17,chr_17_loc_42500000
EZH1,42700275,42745049,chr17,chr_17_loc_42500000
RAMP2,42758447,42763041,chr17,chr_17_loc_42750000
VPS25,42773449,42779599,chr17,chr_17_loc_42750000
WNK4,42780610,42797066,chr17,chr_17_loc_42750000
COA3,42795147,42798704,chr17,chr_17_loc_42750000
CNTD1,42798800,42811587,chr17,chr_17_loc_42750000
BECN1,42810134,42833350,chr17,chr_17_loc_42750000
PSME3,42824385,42843760,chr17,chr_17_loc_42750000
AOC2,42844580,42850707,chr17,chr_17_loc_42750000
AOC3,42851184,42858130,chr17,chr_17_loc_42750000
G6PC1,42900797,42914438,chr17,chr_17_loc_42750000
AARSD1,42950526,42964498,chr17,chr_17_loc_42750000
PTGES3L-AARSD1,42950526,42980528,chr17,chr_17_loc_42750000
PTGES3L,42968088,42980433,chr17,chr_17_loc_42750000
RUNDC1,42980565,42995142,chr17,chr_17_loc_42750000
IFI35,43006740,43014456,chr17,chr_17_loc_43000000
VAT1,43014607,43025123,chr17,chr_17_loc_43000000
RND2,43025231,43032041,chr17,chr_17_loc_43000000
BRCA1,43044295,43170245,chr17,chr_17_loc_43000000
NBR1,43170481,43211689,chr17,chr_17_loc_43000000
TMEM106A,43211835,43220041,chr17,chr_17_loc_43000000
ARL4D,43398993,43401137,chr17,chr_17_loc_43250000
ETV4,43527844,43579620,chr17,chr_17_loc_43500000
MEOX1,43640389,43661922,chr17,chr_17_loc_43500000
SOST,43753738,43758791,chr17,chr_17_loc_43750000
DUSP3,43766125,43778977,chr17,chr_17_loc_43750000
CFAP97D1,43780435,43787620,chr17,chr_17_loc_43750000
MPP3,43800799,43833170,chr17,chr_17_loc_43750000
CD300LG,43847148,43863639,chr17,chr_17_loc_43750000
MPP2,43875357,43909711,chr17,chr_17_loc_43750000
PPY,43940804,43942476,chr17,chr_17_loc_43750000
NAGS,44004622,44009068,chr17,chr_17_loc_44000000
TMEM101,44011188,44023946,chr17,chr_17_loc_44000000
LSM12,44034328,44067619,chr17,chr_17_loc_44000000
G6PC3,44070620,44082151,chr17,chr_17_loc_44000000
HDAC5,44076746,44123702,chr17,chr_17_loc_44000000
HROB,44141906,44162476,chr17,chr_17_loc_44000000
ASB16,44170447,44179084,chr17,chr_17_loc_44000000
TMUB2,44186970,44191929,chr17,chr_17_loc_44000000
ATXN7L3,44191805,44200113,chr17,chr_17_loc_44000000
UBTF,44205033,44221626,chr17,chr_17_loc_44000000
RUNDC3A,44308413,44318670,chr17,chr_17_loc_44250000
SLC25A39,44319625,44324870,chr17,chr_17_loc_44250000
GRN,44345246,44353106,chr17,chr_17_loc_44250000
FAM171A2,44353215,44363853,chr17,chr_17_loc_44250000
ITGA2B,44372180,44389649,chr17,chr_17_loc_44250000
FZD2,44557484,44561262,chr17,chr_17_loc_44500000
MEIOC,44656404,44690308,chr17,chr_17_loc_44500000
CCDC43,44673069,44689779,chr17,chr_17_loc_44500000
ADAM11,44758988,44781846,chr17,chr_17_loc_44750000
GJC1,44798448,44830816,chr17,chr_17_loc_44750000
HIGD1B,44846353,44850476,chr17,chr_17_loc_44750000
EFTUD2,44849948,44899445,chr17,chr_17_loc_44750000
CCDC103,44899142,44905390,chr17,chr_17_loc_44750000
GFAP,44903159,44916937,chr17,chr_17_loc_44750000
FAM187A,44903433,44905390,chr17,chr_17_loc_44750000
KIF18B,44924709,44947773,chr17,chr_17_loc_44750000
C1QL1,44959693,44968303,chr17,chr_17_loc_44750000
DCAKD,45023338,45061131,chr17,chr_17_loc_45000000
PLCD3,45108959,45133354,chr17,chr_17_loc_45000000
ACBD4,45132600,45144181,chr17,chr_17_loc_45000000
HEXIM1,45148475,45152099,chr17,chr_17_loc_45000000
HEXIM2,45160700,45170040,chr17,chr_17_loc_45000000
FMNL1,45221444,45247319,chr17,chr_17_loc_45000000
SPATA32,45254393,45262094,chr17,chr_17_loc_45250000
MAP3K14,45263119,45317029,chr17,chr_17_loc_45250000
ARHGAP27,45393902,45434421,chr17,chr_17_loc_45250000
PLEKHM1,45435900,45490758,chr17,chr_17_loc_45250000
CRHR1,45784277,45835828,chr17,chr_17_loc_45750000
SPPL2C,45844881,45847067,chr17,chr_17_loc_45750000
STH,45999250,45999694,chr17,chr_17_loc_45750000
KANSL1,46029916,46225389,chr17,chr_17_loc_46000000
ARL17B,46274784,46361766,chr17,chr_17_loc_46250000
LRRC37A,46292733,46338077,chr17,chr_17_loc_46250000
LRRC37A2,46511508,46556910,chr17,chr_17_loc_46500000
WNT3,46762506,46833154,chr17,chr_17_loc_46750000
WNT9B,46833201,46886730,chr17,chr_17_loc_46750000
GOSR2,46923075,46975524,chr17,chr_17_loc_46750000
RPRML,46978156,46979253,chr17,chr_17_loc_46750000
CDC27,47117703,47189422,chr17,chr_17_loc_47000000
MYL4,47200446,47223679,chr17,chr_17_loc_47000000
ITGB3,47253827,47313743,chr17,chr_17_loc_47250000
ENSG00000259753,47253897,47344292,chr17,chr_17_loc_47250000
EFCAB13,47323290,47441312,chr17,chr_17_loc_47250000
NPEPPS,47522942,47624665,chr17,chr_17_loc_47500000
KPNB1,47649476,47685505,chr17,chr_17_loc_47500000
TBKBP1,47694161,47712052,chr17,chr_17_loc_47500000
TBX21,47733236,47746122,chr17,chr_17_loc_47500000
OSBPL7,47807372,47821803,chr17,chr_17_loc_47750000
MRPL10,47823272,47831541,chr17,chr_17_loc_47750000
LRRC46,47831634,47837719,chr17,chr_17_loc_47750000
SCRN2,47837692,47841289,chr17,chr_17_loc_47750000
SP6,47844908,47855874,chr17,chr_17_loc_47750000
SP2,47896150,47928957,chr17,chr_17_loc_47750000
PNPO,47941506,47949308,chr17,chr_17_loc_47750000
PRR15L,47951967,47957883,chr17,chr_17_loc_47750000
CDK5RAP3,47967810,47981781,chr17,chr_17_loc_47750000
COPZ2,48026167,48038030,chr17,chr_17_loc_48000000
NFE2L1,48048329,48061545,chr17,chr_17_loc_48000000
CBX1,48070052,48101478,chr17,chr_17_loc_48000000
SNX11,48103357,48123601,chr17,chr_17_loc_48000000
HOXB1,48528526,48531011,chr17,chr_17_loc_48500000
HOXB2,48540894,48545109,chr17,chr_17_loc_48500000
HOXB3,48548870,48604912,chr17,chr_17_loc_48500000
HOXB4,48575507,48578350,chr17,chr_17_loc_48500000
HOXB5,48591257,48593779,chr17,chr_17_loc_48500000
HOXB6,48595751,48604992,chr17,chr_17_loc_48500000
HOXB7,48607232,48633572,chr17,chr_17_loc_48500000
HOXB8,48611377,48615292,chr17,chr_17_loc_48500000
HOXB9,48621156,48626358,chr17,chr_17_loc_48500000
PRAC1,48721719,48722518,chr17,chr_17_loc_48500000
PRAC2,48723185,48724758,chr17,chr_17_loc_48500000
HOXB13,48724763,48728750,chr17,chr_17_loc_48500000
TTLL6,48762234,48817229,chr17,chr_17_loc_48750000
CALCOCO2,48831018,48866522,chr17,chr_17_loc_48750000
ATP5MC1,48892765,48895871,chr17,chr_17_loc_48750000
UBE2Z,48908407,48929056,chr17,chr_17_loc_48750000
SNF8,48929316,48944842,chr17,chr_17_loc_48750000
GIP,48958554,48968596,chr17,chr_17_loc_48750000
B4GALNT2,49132460,49176840,chr17,chr_17_loc_49000000
GNGT2,49202791,49210574,chr17,chr_17_loc_49000000
ABI3,49210411,49223225,chr17,chr_17_loc_49000000
PHOSPHO1,49223366,49230787,chr17,chr_17_loc_49000000
ZNF652,49289206,49362473,chr17,chr_17_loc_49250000
PHB1,49404049,49414905,chr17,chr_17_loc_49250000
NXPH3,49575871,49583827,chr17,chr_17_loc_49500000
SPOP,49598884,49678163,chr17,chr_17_loc_49500000
SLC35B1,49700934,49709014,chr17,chr_17_loc_49500000
KAT7,49788624,49835026,chr17,chr_17_loc_49750000
TAC4,49838300,49848069,chr17,chr_17_loc_49750000
DLX4,49968588,49974959,chr17,chr_17_loc_49750000
DLX3,49990005,49995224,chr17,chr_17_loc_49750000
ITGA3,50055968,50090481,chr17,chr_17_loc_50000000
PDK2,50094737,50112152,chr17,chr_17_loc_50000000
SAMD14,50110040,50130160,chr17,chr_17_loc_50000000
PPP1R9B,50133737,50150677,chr17,chr_17_loc_50000000
SGCA,50164214,50175928,chr17,chr_17_loc_50000000
COL1A1,50184101,50201632,chr17,chr_17_loc_50000000
TMEM92,50271406,50281485,chr17,chr_17_loc_50250000
XYLT2,50346126,50363138,chr17,chr_17_loc_50250000
MRPL27,50367857,50373207,chr17,chr_17_loc_50250000
EME1,50373220,50381483,chr17,chr_17_loc_50250000
LRRC59,50375059,50397523,chr17,chr_17_loc_50250000
ACSF2,50426158,50474845,chr17,chr_17_loc_50250000
CHAD,50464496,50468906,chr17,chr_17_loc_50250000
RSAD1,50478860,50485974,chr17,chr_17_loc_50250000
MYCBPAP,50508425,50531501,chr17,chr_17_loc_50500000
EPN3,50532682,50543750,chr17,chr_17_loc_50500000
SPATA20,50543058,50555852,chr17,chr_17_loc_50500000
CACNA1G,50560715,50627474,chr17,chr_17_loc_50500000
ABCC3,50634777,50692253,chr17,chr_17_loc_50500000
ANKRD40,50693198,50707914,chr17,chr_17_loc_50500000
ANKRD40CL,50761029,50767557,chr17,chr_17_loc_50750000
WFIKKN2,50834650,50842353,chr17,chr_17_loc_50750000
TOB1,50862223,50867978,chr17,chr_17_loc_50750000
NME1,51153559,51162428,chr17,chr_17_loc_51000000
NME1-NME2,51153590,51171744,chr17,chr_17_loc_51000000
NME2,51165435,51171744,chr17,chr_17_loc_51000000
UTP18,51260546,51297936,chr17,chr_17_loc_51250000
KIF2B,53822927,53825193,chr17,chr_17_loc_53750000
TOM1L1,54899387,54961956,chr17,chr_17_loc_54750000
COX11,54951902,54968703,chr17,chr_17_loc_54750000
HLF,55264960,55325187,chr17,chr_17_loc_55250000
MMD,55392622,55421924,chr17,chr_17_loc_55250000
TMEM100,55719627,55732121,chr17,chr_17_loc_55500000
PCTP,55751051,55842830,chr17,chr_17_loc_55750000
NOG,56593699,56595611,chr17,chr_17_loc_56500000
C17orf67,56791913,56838773,chr17,chr_17_loc_56750000
DGKE,56834107,56869567,chr17,chr_17_loc_56750000
TRIM25,56836387,56914080,chr17,chr_17_loc_56750000
COIL,56938199,56961050,chr17,chr_17_loc_56750000
AKAP1,57085092,57121346,chr17,chr_17_loc_57000000
CCDC182,57744495,57745299,chr17,chr_17_loc_57500000
MRPS23,57834781,57850056,chr17,chr_17_loc_57750000
CUEDC1,57861243,57955412,chr17,chr_17_loc_57750000
VEZF1,57971547,57988259,chr17,chr_17_loc_57750000
SRSF1,58000919,58007346,chr17,chr_17_loc_58000000
DYNLL2,58083419,58095542,chr17,chr_17_loc_58000000
OR4D1,58148384,58159585,chr17,chr_17_loc_58000000
OR4D2,58166982,58171411,chr17,chr_17_loc_58000000
EPX,58192726,58205174,chr17,chr_17_loc_58000000
MKS1,58205441,58219605,chr17,chr_17_loc_58000000
MPO,58269855,58280935,chr17,chr_17_loc_58250000
TSPOAP1,58301228,58328795,chr17,chr_17_loc_58250000
SUPT4H1,58345175,58353093,chr17,chr_17_loc_58250000
ENSG00000285897,58345206,58417595,chr17,chr_17_loc_58250000
RNF43,58353676,58417595,chr17,chr_17_loc_58250000
HSF5,58420167,58488408,chr17,chr_17_loc_58250000
SEPTIN4,58520250,58544368,chr17,chr_17_loc_58500000
TEX14,58556678,58692055,chr17,chr_17_loc_58500000
IGBP1C,58660424,58692045,chr17,chr_17_loc_58500000
RAD51C,58692573,58735611,chr17,chr_17_loc_58500000
PPM1E,58755854,58985179,chr17,chr_17_loc_58750000
SKA2,59109857,59155260,chr17,chr_17_loc_59000000
PRR11,59155732,59206709,chr17,chr_17_loc_59000000
ENSG00000265303,59197566,59215226,chr17,chr_17_loc_59000000
SMG8,59209400,59215239,chr17,chr_17_loc_59000000
YPEL2,59331655,59401729,chr17,chr_17_loc_59250000
DHX40,59565558,59608345,chr17,chr_17_loc_59500000
CLTC,59619684,59696956,chr17,chr_17_loc_59500000
PTRH2,59674636,59707626,chr17,chr_17_loc_59500000
TUBD1,59859479,59892945,chr17,chr_17_loc_59750000
RPS6KB1,59893046,59950574,chr17,chr_17_loc_59750000
ENSG00000267318,59940908,59973101,chr17,chr_17_loc_59750000
RNFT1,59952240,59964761,chr17,chr_17_loc_59750000
HEATR6,60041008,60078922,chr17,chr_17_loc_60000000
CA4,60149942,60170899,chr17,chr_17_loc_60000000
CHCT1,60392429,60431426,chr17,chr_17_loc_60250000
PPM1D,60600193,60666280,chr17,chr_17_loc_60500000
TBX2,61399843,61409466,chr17,chr_17_loc_61250000
TBX4,61452404,61485110,chr17,chr_17_loc_61250000
NACA2,61590421,61591219,chr17,chr_17_loc_61500000
INTS2,61865367,61928016,chr17,chr_17_loc_61750000
EFCAB3,62343941,62416480,chr17,chr_17_loc_62250000
METTL2A,62423875,62453385,chr17,chr_17_loc_62250000
MRC2,62627670,62693597,chr17,chr_17_loc_62500000
CYB561,63432304,63446354,chr17,chr_17_loc_63250000
ACE,63477061,63498380,chr17,chr_17_loc_63250000
KCNH6,63523334,63548977,chr17,chr_17_loc_63500000
DCAF7,63550222,63594286,chr17,chr_17_loc_63500000
ENSG00000288894,63550603,63608347,chr17,chr_17_loc_63500000
TACO1,63600882,63608365,chr17,chr_17_loc_63500000
MAP3K3,63622415,63696305,chr17,chr_17_loc_63500000
STRADA,63682336,63741986,chr17,chr_17_loc_63500000
LIMD2,63695888,63701172,chr17,chr_17_loc_63500000
DDX42,63773603,63819317,chr17,chr_17_loc_63750000
FTSJ3,63819433,63830012,chr17,chr_17_loc_63750000
PSMC5,63827152,63832026,chr17,chr_17_loc_63750000
SMARCD2,63832081,63843065,chr17,chr_17_loc_63750000
CSH2,63872012,63873766,chr17,chr_17_loc_63750000
GH2,63880215,63881944,chr17,chr_17_loc_63750000
CSH1,63894909,63896661,chr17,chr_17_loc_63750000
CSHL1,63909597,63911341,chr17,chr_17_loc_63750000
GH1,63917200,63918839,chr17,chr_17_loc_63750000
ENSG00000285947,63917203,63931385,chr17,chr_17_loc_63750000
CD79B,63928738,63932336,chr17,chr_17_loc_63750000
SCN4A,63938554,63972918,chr17,chr_17_loc_63750000
ICAM2,64002594,64020634,chr17,chr_17_loc_64000000
ERN1,64039080,64130819,chr17,chr_17_loc_64000000
PECAM1,64319415,64413776,chr17,chr_17_loc_64250000
MILR1,64449037,64468643,chr17,chr_17_loc_64250000
POLG2,64477785,64497054,chr17,chr_17_loc_64250000
CEP95,64506865,64542461,chr17,chr_17_loc_64500000
SMURF2,64542282,64662307,chr17,chr_17_loc_64500000
LRRC37A3,64854130,64919480,chr17,chr_17_loc_64750000
GNA13,65009289,65056740,chr17,chr_17_loc_65000000
RGS9,65100812,65227703,chr17,chr_17_loc_65000000
AXIN2,65528563,65561648,chr17,chr_17_loc_65500000
ENSG00000266076,65538102,65641033,chr17,chr_17_loc_65500000
CACNG5,66835117,66894751,chr17,chr_17_loc_66750000
CACNG1,67044554,67056797,chr17,chr_17_loc_67000000
HELZ,67070444,67245989,chr17,chr_17_loc_67000000
PSMD12,67337916,67366605,chr17,chr_17_loc_67250000
NOL11,67717931,67744531,chr17,chr_17_loc_67500000
BPTF,67825503,67984378,chr17,chr_17_loc_67750000
C17orf58,67991099,67996469,chr17,chr_17_loc_67750000
KPNA2,68035636,68047364,chr17,chr_17_loc_68000000
ARSG,68259182,68422731,chr17,chr_17_loc_68250000
SLC16A6,68267026,68291267,chr17,chr_17_loc_68250000
WIPI1,68420948,68457513,chr17,chr_17_loc_68250000
PRKAR1A,68511780,68551319,chr17,chr_17_loc_68500000
FAM20A,68535113,68601367,chr17,chr_17_loc_68500000
ABCA8,68867289,68955392,chr17,chr_17_loc_68750000
ABCA6,69078702,69141895,chr17,chr_17_loc_69000000
ABCA10,69147214,69244846,chr17,chr_17_loc_69000000
KCNJ16,70053429,70135608,chr17,chr_17_loc_70000000
KCNJ2,70168673,70180044,chr17,chr_17_loc_70000000
SOX9,72121020,72126416,chr17,chr_17_loc_72000000
SSTR2,73165010,73176633,chr17,chr_17_loc_73000000
COG1,73193055,73208507,chr17,chr_17_loc_73000000
FAM104A,73207353,73236753,chr17,chr_17_loc_73000000
C17orf80,73232233,73248959,chr17,chr_17_loc_73000000
